3.042425,-0.797167,2.834251,-1.475962,2.846221,2.635051,0.647279,0.866138,-0.936884,-1.063078,0.364253,-0.364192,0.050000,0.050000,2.800000,2.800000,-17.049862
3.071232,-0.805769,2.873160,-1.487581,2.876285,2.675658,0.601272,0.812148,-0.920145,-1.079815,0.334783,-0.334755,0.050000,0.050000,2.850000,2.850000,-16.198988
3.097983,-0.813336,2.909600,-1.497889,2.904086,2.713528,0.556025,0.757397,-0.904945,-1.095015,0.303994,-0.303998,0.050000,0.050000,2.900000,2.900000,-15.386461
3.122685,-0.819957,2.943502,-1.506975,2.929659,2.748626,0.511459,0.701964,-0.891311,-1.108651,0.272686,-0.272716,0.050000,0.050000,2.950000,2.950000,-14.617783
3.145339,-0.825714,2.974804,-1.514929,2.953034,2.780923,0.467497,0.645928,-0.879230,-1.120734,0.241614,-0.241666,0.050000,0.050000,3.000000,3.000000,-13.897828
3.165951,-0.830688,3.003450,-1.521841,2.974237,2.810391,0.424065,0.589362,-0.868658,-1.131310,0.211448,-0.211517,0.050000,0.050000,3.050000,3.050000,-13.230864
3.184523,-0.834950,3.029392,-1.527795,2.993292,2.837008,0.381089,0.532339,-0.859521,-1.140451,0.182736,-0.182815,0.050000,0.050000,3.100000,3.100000,-12.620576
3.201056,-0.838569,3.052589,-1.532873,3.010217,2.860754,0.338502,0.474927,-0.851727,-1.148249,0.155884,-0.155970,0.050000,0.050000,3.150000,3.150000,-12.070111
3.215554,-0.841605,3.073006,-1.537148,3.025029,2.881614,0.296244,0.417186,-0.845169,-1.154812,0.131154,-0.131241,0.050000,0.050000,3.200000,3.200000,-11.582117
3.228017,-0.844111,3.090612,-1.540688,3.037742,2.899572,0.254257,0.359174,-0.839736,-1.160249,0.108667,-0.108751,0.050000,0.050000,3.250000,3.250000,-11.158784
3.238447,-0.846135,3.105384,-1.543554,3.048366,2.914619,0.212491,0.300940,-0.835315,-1.164674,0.088412,-0.088491,0.050000,0.050000,3.300000,3.300000,-10.801899
3.246845,-0.847715,3.117301,-1.545797,3.056911,2.926746,0.170901,0.242531,-0.831802,-1.168191,0.070271,-0.070341,0.050000,0.050000,3.350000,3.350000,-10.512880
3.253211,-0.848884,3.126349,-1.547458,3.063384,2.935945,0.129446,0.183986,-0.829100,-1.170895,0.054031,-0.054089,0.050000,0.050000,3.400000,3.400000,-10.292816
3.257546,-0.849665,3.132517,-1.548570,3.067788,2.942212,0.088090,0.125343,-0.827130,-1.172868,0.039405,-0.039451,0.050000,0.050000,3.450000,3.450000,-10.142503
3.260069,-0.850115,3.136110,-1.549210,3.070351,2.945862,0.051262,0.072991,-0.736553,-1.047026,1.811526,2.516825,0.050000,0.050000,3.500000,3.500000,-10.054827
3.261255,-0.850324,3.137799,-1.549509,3.071555,2.947577,0.024086,0.034309,-0.543514,-0.773648,3.860791,5.467577,0.050000,0.050000,3.550000,3.550000,-10.013579
3.261611,-0.850387,3.138306,-1.549598,3.071917,2.948092,0.007233,0.010304,-0.337068,-0.480094,4.128923,5.871073,0.050000,0.050000,3.600000,3.600000,-10.001187
3.261645,-0.850393,3.138355,-1.549607,3.071952,2.948142,0.000692,0.000987,-0.130808,-0.186354,4.125192,5.874807,0.050000,0.050000,3.650000,3.650000,-10.000000
3.261645,-0.850393,3.138355,-1.549607,3.071952,2.948142,0.000000,0.000000,-0.013850,-0.019731,2.339172,3.332444,0.050000,0.050000,3.700000,3.700000,-10.000000
